|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|numexpress|rdeco|count_word_text|count_word_sent
1271|,|,|,|PNCT|1225|64|19|PNCT|||239|8.0
1272|постановка|постановка|постановка|NOUN|1226|64|20||||2|1.0
1273|броневанны|броневанны|броневанны|UNKN|1227|64|21|UNKN|||2|1.0
1274|на|на|на|PRCL|1228|64|22|BADW|||65|3.0
1275|ходовой|ходовую|ходовую|ADJF|1229|64|23||||16|1.0
1276|камаз|камаза|КамАЗа|NOUN|1230|64|24|TITL|||1|1.0
1277|если|если|если|CONJ|1231|64|25|BADW|||10|1.0
1278|резко|резко|резко|ADVB|1232|64|26|BADW|||1|1.0
1279|кратко|кратко|кратко|ADVB|1233|64|27|BADW|||2|1.0
1280|сказать|сказать|сказать|INFN|1234|64|28||||1|1.0
1281|,|,|,|PNCT|1235|64|29|PNCT|||239|8.0
1282|броня|броня|броня|NOUN|1236|64|30|SPEC|||28|2.0
1283|40м|40 мм|40 мм|NUSR|1237|64|31|NUSR|48||3|1.0
1284|40|40|40|NUMB|1237|64|31|NUMB|||8|2.0
1285|мм|мм|мм|INTJ|1238|64|32|BADW|||12|2.0
1286|по|по|по|PREP|1239|64|33|BADW|||39|1.0
1287|круг|кругу|кругу|NOUN|1240|64|34||||2|1.0
1288|,|,|,|PNCT|1241|64|35|PNCT|||239|8.0
1289|цена|цена|цена|NOUN|1242|64|36||||6|1.0
1290|как|как|как|ADVB|1243|64|37|BADW|||19|1.0
1291|у|у|у|INTJ|1244|64|38|BADW|||18|1.0
1292|пар|пары|пары|NOUN|1245|64|39||||2|1.0
1293|ракета|ракет|ракет|NOUN|1246|64|40|SPEC|||1|1.0
1294|птрк|птрк|ПТРК|ABVR|1247|64|41|SPEC|||3|1.0
1295|,|,|,|PNCT|1248|64|42|PNCT|||239|8.0
1296|защита|защита|защита|NOUN|1249|64|43||||5|1.0
1297|от|от|от|PREP|1250|64|44|BADW|||18|1.0
1298|дешманых|дешманых|дешманых|UNKN|1251|64|45|UNKN|||1|1.0
1299|птур|птур|ПТУР|ABVR|1252|64|46|SPEC|||3|1.0
1300|есть|есть|есть|VERB|1253|64|47|BADW|||34|2.0
1301|,|,|,|PNCT|1254|64|48|PNCT|||239|8.0
1302|в|в|в|NOUN|1255|64|49|BADW|||85|2.0
1303|раз|разы|разы|NOUN|1256|64|50||||12|1.0
1304|дешевее|дешевле|дешевле|COMP|1257|64|51||||3|1.0
1305|мрап|мрап|МРАП|ABVR|1258|64|52|SPEC|||6|1.0
1306|а|а|а|CONJ|1259|64|53|BADW|||36|3.0
1307|броня|брони|брони|NOUN|1260|64|54|SPEC|||28|2.0
1308|не|не|не|PRCL|1261|64|55||||39|1.0
1309|12-40м|12 а 40 мм|12 а 40 мм|NUSR|1262|64|56|NUSR|49||1|1.0
1310|12|12|12|NUMB|1262|64|56|NUMB|||1|1.0
1311|а|а|а|CONJ|1263|64|57|BADW|||36|3.0
1312|40|40|40|NUMB|1264|64|58|NUMB|||8|2.0
1313|мм|мм|мм|INTJ|1265|64|59|BADW|||12|2.0
1314|.|.|.|PNCT|1266|64|60|PNCT|||156|1.0
1315|теперь|теперь|Теперь|ADVB|1267|65|1|BADW|||2|1.0
1316|сделал|сделаем|сделаем|VERB|1268|65|2||||2|1.0
1317|гроб|гроб|гроб|NOUN|1269|65|3||||4|2.0
1318|на|на|на|PRCL|1270|65|4|BADW|||65|2.0
1319|50т|50т|50т|NUSR|1271|65|5|NUSR|||2|1.0
1320|,|,|,|PNCT|1272|65|6|PNCT|||239|6.0
1321|и|и|и|PRCL|1273|65|7|BADW|||104|2.0
1322|просто|просто|просто|PRCL|1274|65|8|BADW|||5|1.0
1323|оставил|оставим|оставим|VERB|1275|65|9||||2|1.0
1324|этот|это|это|ADJF|1276|65|10|BADW|||50|2.0
1325|здесь|здесь|здесь|ADVB|1277|65|11|BADW|||3|1.0
1326|,|,|,|PNCT|1278|65|12|PNCT|||239|6.0
1327|гроб|гроб|гроб|NOUN|1279|65|13||||4|2.0
1328|можно|можно|можно|PRED|1280|65|14|BADW|||24|1.0
1329|сделать|сделать|сделать|INFN|1281|65|15||||6|1.0
1330|на|на|на|PRCL|1282|65|16|BADW|||65|2.0
1332|10|10|10|NUMB|1283|65|17|NUMB|||3|1.0
1331|10т|10 трупов|10 трупов|NUSR|1283|65|17|NUSR|50||2|1.0
1333|труп|трупов|трупов|NOUN|1284|65|18||||4|1.0
1334|,|,|,|PNCT|1285|65|19|PNCT|||239|6.0
1335|этот|это|это|ADJF|1286|65|20|BADW|||50|2.0
1336|повысил|повысит|повысит|VERB|1287|65|21||||2|1.0
1337|он|его|его|NPRO|1288|65|22|BADW|||6|1.0
1338|защита|защиту|защиту|NOUN|1289|65|23||||5|1.0
1339|до|до|до|PREP|1290|65|24|BADW|||12|1.0
1340|больший|большей|большей|ADJF|1291|65|25||||2|1.0
1341|чем|чем|чем|CONJ|1292|65|26|BADW|||11|2.0
1342|у|у|у|INTJ|1293|65|27|BADW|||18|2.0
1343|танк|танка|танка|NOUN|1294|65|28|SPEC|||20|3.0
1344|,|,|,|PNCT|1295|65|29|PNCT|||239|6.0
1345|даже|даже|даже|PRCL|1296|65|30|BADW|||6|1.0
1346|борт|борт|борт|NOUN|1297|65|31||||11|1.0
1347|терплю|терпит|терпит|VERB|1298|65|32||||1|1.0
1348|тоу2|тоу2|ТОУ2|DSNU|1299|65|33|DSNU|||3|1.0
1349|тандемный|тандемный|тандемный|ADJF|1300|65|34||||2|1.0
1350|,|,|,|PNCT|1301|65|35|PNCT|||239|6.0
1351|с|с|с|NOUN|1302|65|36|BADW|||27|1.0
1352|цена|ценой|ценой|NOUN|1303|65|37||||6|1.0
1353|меньше|меньше|меньше|COMP|1304|65|38||||4|1.0
1354|чем|чем|чем|CONJ|1305|65|39|BADW|||11|2.0
1355|у|у|у|INTJ|1306|65|40|BADW|||18|2.0
1356|танк|танка|танка|NOUN|1307|65|41|SPEC|||20|3.0
1357|намного|намного|намного|ABVR|1308|65|42|ABVR|||3|1.0
1358|а|а|а|CONJ|1309|65|43|BADW|||36|1.0
1359|против|против|против|ADVB|1310|65|44|BADW|||7|1.0
1360|танк|танков|танков|NOUN|1311|65|45|SPEC|||20|3.0
1361|сабж|сабж|сабж|NOUN|1312|65|46||||4|1.0
1362|может|может|может|CONJ|1313|65|47|BADW|||3|1.0
1363|применить|применить|применить|INFN|1314|65|48||||3|1.0
1364|,|,|,|PNCT|1315|65|49|PNCT|||239|6.0
1365|птрк|птрк|ПТРК|ABVR|1316|65|50|SPEC|||3|1.0
1366|чтоли|чтоли|чтоли|UNKN|1317|65|51|UNKN|||1|1.0
1368|и|и|и|PRCL|1318|65|52|BADW|||104|2.0
1367|2|и пару 23мм|и пару 23мм|NUSR|1318|65|52|NUSR|51||15|1.0
1369|пар|пару|пару|NOUN|1319|65|53||||2|1.0
1370|23мм|23мм|23мм|NUSR|1320|65|54|NUSR|||3|1.0
1371|по|по|по|PREP|1321|65|55|BADW|||39|1.0
1372|сякой|сяким|сяким|ADJF|1322|65|56||||1|1.0
1373|мрап|мрап|МРАП|ABVR|1323|65|57|SPEC|||6|1.0
1374|.|.|.|PNCT|1324|65|58|PNCT|||156|1.0
1375|а|а|А|CONJ|1325|66|1|BADW|||36|1.0
1376|вот|вот|вот|PRCL|1326|66|2|BADW|||8|1.0
1377|те|те|те|REDU|1327|66|3|BADW|||3|1.0
1378|кто|кто|кто|NPRO|1328|66|4|BADW|||2|1.0
1379|делаю|делает|делает|VERB|1329|66|5||||3|1.0
1380|мрап|мрап|МРАП|ABVR|1330|66|6|SPEC|||6|1.0
1381|маркобесы|маркобесы|маркобесы|UNKN|1331|66|7|UNKN|||1|1.0
1382|.|.|.|PNCT|1332|66|8|PNCT|||156|1.0
1383|расход|расход|Расход|NOUN|1333|67|1||||1|1.0
1384|вес|веса|веса|NOUN|1334|67|2||||2|1.0
1385|.|.|.|PNCT|1335|67|3|PNCT|||156|1.0
1386|15*0,165|15*0,165|15*0,165|NUSR|1336|68|1|NUSR|||1|1.0
1387|,|,|,|PNCT|1337|68|2|PNCT|||239|3.0
1388|кресло|кресла|кресла|NOUN|1338|68|3||||2|1.0
1389|нии|нии|НИИ|ABVR|1339|68|4|SPEC|||3|1.0
1390|стали+боец|стали+боец|Стали+боец|TITL|1340|68|5|TITL|||1|1.0
1391|в|в|в|NOUN|1341|68|6|BADW|||85|1.0
1392|ратник|ратнике|Ратнике|NOUN|1342|68|7|TITL|||1|1.0
1393|,|,|,|PNCT|1343|68|8|PNCT|||239|3.0
1394|2,475|2,475|2,475|NUSR|1344|68|9|NUSR|||1|1.0
1395|,|,|,|PNCT|1345|68|10|PNCT|||239|3.0
1396|пушка|пушки|пушки|NOUN|1346|68|11|SPEC|||7|1.0
1398|2|2|2|NUMB|1347|68|12|NUMB|||15|1.0
1397|2-400к|2 отдельных 23мм с бк 400 кг|2 отдельных 23мм с БК 400 кг|NUSR|1347|68|12|NUSR|52||1|1.0
1399|отдельный|отдельных|отдельных|ADJF|1348|68|13||||3|1.0
1400|23мм|23мм|23мм|NUSR|1349|68|14|NUSR|||3|1.0
1401|с|с|с|NOUN|1350|68|15|BADW|||27|1.0
1402|бк|бк|БК|ABVR|1351|68|16|SPEC|||1|1.0
1403|400|400|400|NUMB|1352|68|17|NUMB|||1|1.0
1404|кг|кг|кг|NOUN|1353|68|18||||7|1.0
1405|.|.|.|PNCT|1354|68|19|PNCT|||156|1.0
1406|33,725т|33,725т|33,725т|NUSR|1355|69|1|NUSR|||1|1.0
1407|и|и|и|PRCL|1356|69|2|BADW|||104|1.0
1408|ещё|ещё|ещё|ADVB|1357|69|3|BADW|||17|1.0
1409|ведь|ведь|ведь|CONJ|1358|69|4|BADW|||5|1.0
1410|пара|пара|пара|NOUN|1359|69|5||||2|1.0
1411|тонна|тонн|тонн|NOUN|1360|69|6||||18|1.0
1412|в|в|в|NOUN|1361|69|7|BADW|||85|1.0
1413|ходовой|ходовой|ходовой|ADJF|1362|69|8||||16|1.0
1414|заначена|заначена|заначена|UNKN|1363|69|9|UNKN|||1|1.0
1415|.|.|.|PNCT|1364|69|10|PNCT|||156|1.0
1416|нижний|нижний|Нижний|ADJF|1365|70|1||||7|1.0
1417|осек|осек|осек|VERB|1366|70|2||||1|1.0
1418|позднее|позднее|позднее|COMP|1367|70|3||||1|1.0
1419|заузил|заузим|заузим|VERB|1368|70|4||||1|1.0
1420|,|,|,|PNCT|1369|70|5|PNCT|||239|2.0
1421|чтобы|чтобы|чтобы|PRCL|1370|70|6|BADW|||7|1.0
1422|дз|дз|ДЗ|ABVR|1371|70|7|SPEC|||12|1.0
1423|влез|влезла|влезла|VERB|1372|70|8||||1|1.0
1424|,|,|,|PNCT|1373|70|9|PNCT|||239|2.0
1425|узел|узлы|узлы|NOUN|1374|70|10||||1|1.0
1426|и|и|и|PRCL|1375|70|11|BADW|||104|3.0
1427|агрегат|агрегаты|агрегаты|NOUN|1376|70|12||||1|1.0
1428|можно|можно|можно|PRED|1377|70|13|BADW|||24|1.0
1429|и|и|и|PRCL|1378|70|14|BADW|||104|3.0
1430|подудлинить|подудлинить|подудлинить|UNKN|1379|70|15|UNKN|||1|1.0
1431|и|и|и|PRCL|1380|70|16|BADW|||104|3.0
1432|прочее|прочее|прочее|NPRO|1381|70|17|BADW|||5|1.0
1433|они|им|им|NPRO|1382|70|18|BADW|||10|1.0
1434|там|там|там|ADVB|1383|70|19|BADW|||17|1.0
1435|пара|пара|пара|NOUN|1384|70|20||||2|1.0
1436|куб|кубов|кубов|NOUN|1385|70|21|SPEC|||5|1.0
1437|про|про|про|PREP|1386|70|22|BADW|||4|1.0
1438|запас|запас|запас|NOUN|1387|70|23||||3|1.0
1439|заложен|заложена|заложена|PRTS|1388|70|24||||1|1.0
1440|объём|объёма|объёма|NOUN|1389|70|25||||3|1.0
1441|.|.|.|PNCT|1390|70|26|PNCT|||156|1.0
1442|2*0,5*7|2*0,5*7|2*0,5*7|NUSR|1391|71|1|NUSR|||1|1.0
1443|метр|метров|метров|NOUN|1392|71|2||||15|1.0
1444|этот|это|это|ADJF|1393|71|3|BADW|||50|1.0
1445|немножко|немножко|немножко|ADVB|1394|71|4|BADW|||1|1.0
1446|больше|больше|больше|ADVB|1395|71|5|BADW|||4|1.0
1447|чем|чем|чем|CONJ|1396|71|6|BADW|||11|1.0
1448|над|надо|надо|PREP|1397|71|7|BADW|||8|1.0
1449|под|под|под|PREP|1398|71|8|BADW|||17|1.0
1450|торсионный|торсионную|торсионную|ADJF|1399|71|9||||1|1.0
1451|подвесок|подвеску|подвеску|NOUN|1400|71|10||||2|1.0
1452|и|и|и|PRCL|1401|71|11|BADW|||104|1.0
1453|прочий|прочие|прочие|ADJF|1402|71|12||||1|1.0
1454|часть|части|части|NOUN|1403|71|13||||6|1.0
1455|.|.|.|PNCT|1404|71|14|PNCT|||156|1.0
1456|но|но|Но|INTJ|1405|72|1|BADW|||13|1.0
1457|вот|вот|вот|PRCL|1406|72|2|BADW|||8|1.0
1458|такой|такая|такая|ADJF|1407|72|3|BADW|||7|1.0
1459|она|она|она|NPRO|1408|72|4|BADW|||4|1.0
1460|колёсный|колёсная|колёсная|ADJF|1409|72|5||||2|1.0
1461|ходовой|ходовая|ходовая|ADJF|1410|72|6||||16|1.0
1462|.|.|.|PNCT|1411|72|7|PNCT|||156|1.0
1463|тут|тут|Тут|ADVB|1412|73|1|BADW|||9|1.0
1464|можно|можно|можно|PRED|1413|73|2|BADW|||24|1.0
1465|конкретно|конкретно|конкретно|ADVB|1414|73|3|BADW|||1|1.0
1466|так|так|так|ADVB|1415|73|4|BADW|||9|1.0
1467|заузить|заузить|заузить|INFN|1416|73|5||||1|1.0
1468|нижний|нижний|нижний|ADJF|1417|73|6||||7|1.0
1469|отсек|отсек|отсек|NOUN|1418|73|7||||4|1.0
1470|и|и|и|PRCL|1419|73|8|BADW|||104|1.0
1471|вдавить|вдавить|вдавить|INFN|1420|73|9||||1|1.0
1472|шина|шины|шины|NOUN|1421|73|10||||16|1.0
1473|внутрь|внутрь|внутрь|PREP|1422|73|11|BADW|||1|1.0
1474|под|под|под|PREP|1423|73|12|BADW|||17|1.0
1475|верхний|верхний|верхний|ADJF|1424|73|13||||1|1.0
1476|корпус|корпус|корпус|NOUN|1425|73|14||||20|1.0
1477|,|,|,|PNCT|1426|73|15|PNCT|||239|1.0
1478|сжав|сжав|сжав|GRND|1427|73|16||||2|1.0
1479|колея|колею|колею|NOUN|1428|73|17||||2|1.0
1481|с|с|с|NOUN|1429|73|18|BADW|||27|1.0
1480|3,38|с 3,38|с 3,38|NUSR|1429|73|18|NUSR|53||2|2.0
1482|3,38|3,38|3,38|NUSR|1430|73|19|NUSR|||2|2.0
1483|новотанки|новотанки|новотанки|ABVR|1431|73|20|ABVR|||1|1.0
1484|до|до|до|PREP|1432|73|21|BADW|||12|1.0
1485|куда|куда|куда|CONJ|1433|73|22|BADW|||4|1.0
1486|как|как|как|ADVB|1434|73|23|BADW|||19|1.0
1487|меньший|меньших|меньших|ADJF|1435|73|24||||2|1.0
1488|.|.|.|PNCT|1436|73|25|PNCT|||156|1.0
1489|но|но|Но|INTJ|1437|74|1|BADW|||13|1.0
1490|тогда|тогда|тогда|ADVB|1438|74|2|BADW|||4|1.0
1491|над|надо|надо|PREP|1439|74|3|BADW|||8|1.0
1492|есть|будет|будет|VERB|1440|74|4|BADW|||34|1.0
1493|общий|общий|общий|ADJF|1441|74|5||||2|1.0
1494|рост|рост|рост|NOUN|1442|74|6||||2|1.0
1495|прибавить|прибавить|прибавить|INFN|1443|74|7||||1|1.0
1496|и|и|и|PRCL|1444|74|8|BADW|||104|1.0
1497|вообще|вообще|вообще|ADVB|1445|74|9|BADW|||2|1.0
1498|много|много|много|ADVB|1446|74|10|BADW|||4|1.0
1499|колдовать|колдовать|колдовать|INFN|1447|74|11||||1|1.0
1500|чтобы|чтобы|чтобы|PRCL|1448|74|12|BADW|||7|1.0
1501|шина|шины|шины|NOUN|1449|74|13||||16|1.0
1502|не|не|не|PRCL|1450|74|14||||39|1.0
1503|трусь|тёрлись|тёрлись|VERB|1451|74|15||||1|1.0
1504|о|об|об|PREP|1452|74|16|BADW|||2|1.0
1505|дно|дно|дно|NOUN|1453|74|17||||5|1.0
1506|жилой|жилого|жилого|ADJF|1454|74|18||||3|1.0
1507|отсек|отсека|отсека|NOUN|1455|74|19||||4|1.0
1508|.|.|.|PNCT|1456|74|20|PNCT|||156|1.0
1509|если|если|Если|CONJ|1457|75|1|BADW|||10|1.0
1510|что|что|что|PRCL|1458|75|2|BADW|||25|1.0
1511|тм|тм|ТМ|ABVR|1459|75|3|SPEC|||1|1.0
1512|там|там|там|ADVB|1460|75|4|BADW|||17|1.0
1513|внутри|внутри|внутри|PREP|1461|75|5|BADW|||3|1.0
1514|грузовой|грузовые|грузовые|ADJF|1462|75|6||||1|1.0
1515|отсек|отсеки|отсеки|NOUN|1463|75|7||||4|1.0
1516|.|.|.|PNCT|1464|75|8|PNCT|||156|1.0
1517|масса|масса|Масса|NOUN|1465|76|1||||12|1.0
1518|броневанны|броневанны|броневанны|UNKN|1466|76|2|UNKN|||2|1.0
1519|.|.|.|PNCT|1467|76|3|PNCT|||156|1.0
1520|третье|третьим|Третьим|NOUN|1468|77|1||||1|1.0
1521|значение|значением|значением|NOUN|1469|77|2||||1|1.0
1522|толщина|толщина|толщина|NOUN|1470|77|3||||3|1.0
1523|в|в|в|NOUN|1471|77|4|BADW|||85|1.0
1524|метр|метрах|метрах|NOUN|1472|77|5||||15|1.0
1525|,|,|,|PNCT|1473|77|6|PNCT|||239|2.0
1526|этот|это|это|ADJF|1474|77|7|BADW|||50|1.0
1527|броневанна|броневанна|броневанна|UNKN|1475|77|8|UNKN|||6|1.0
1528|весь|вся|вся|ADJF|1476|77|9||||10|1.0
1529|,|,|,|PNCT|1477|77|10|PNCT|||239|2.0
1530|который|которую|которую|ADJF|1478|77|11|BADW|||5|1.0
1531|можно|можно|можно|PRED|1479|77|12|BADW|||24|1.0
1532|корректировать|корректировать|корректировать|INFN|1480|77|13||||1|1.0
1533|под|под|под|PREP|1481|77|14|BADW|||17|1.0
1534|конкретика|конкретику|конкретику|NOUN|1482|77|15||||1|1.0
1535|.|.|.|PNCT|1483|77|16|PNCT|||156|1.0
1536|плотность|плотность|Плотность|NOUN|1484|78|1||||1|1.0
1537|везде|везде|везде|ADVB|1485|78|2|BADW|||1|1.0
1538|7,86э|7,86 это|7,86 это|NUSR|1486|78|3|NUSR|54||1|1.0
1539|7,86|7,86|7,86|NUSR|1486|78|3|NUSR|||1|1.0
1540|этот|это|это|ADJF|1487|78|4|BADW|||50|1.0
1541|от|от|от|PREP|1488|78|5|BADW|||18|1.0
1542|типовой|типовой|типовой|ADJF|1489|78|6||||1|1.0
1543|бронестали|бронестали|бронестали|UNKN|1490|78|7|UNKN|||1|1.0
1544|.|.|.|PNCT|1491|78|8|PNCT|||156|1.0
1545|борт|борт|Борт|NOUN|1492|79|1||||11|1.0
1546|низ|низ|низ|NOUN|1493|79|2||||1|1.0
1547|ходовая|ходовая|ходовая|ABVR|1494|79|3|ABVR|||1|1.0
1548|3,7*2*0,04=2,326|3,7*2*0,04=2,326|3,7*2*0,04=2,326|MATH|1495|79|4|MATH|||1|1.0
1549|т|т|т|NOUN|1496|79|5|BADW|||8|1.0
1550|.|.|.|PNCT|1497|79|6|PNCT|||156|1.0
1551|борт|борт|Борт|NOUN|1498|80|1||||11|1.0
1552|верх|верх|верх|NOUN|1499|80|2||||2|1.0
1553|6,01*2*0,04=3,78|6,01*2*0,04=3,78|6,01*2*0,04=3,78|MATH|1500|80|3|MATH|||1|1.0
1554|т|т|т|NOUN|1501|80|4|BADW|||8|1.0
1555|.|.|.|PNCT|1502|80|5|PNCT|||156|1.0
1556|влд|влд|ВЛД|UPPR|1503|81|1|UPPR|||4|1.0
1557|1,955*2,08*0,04=1,278|1,955*2,08*0,04=1,278|1,955*2,08*0,04=1,278|MATH|1504|81|2|MATH|||1|1.0
1558|60|60|60|ABVR|1505|81|3|ABVR|||4|1.0
1559|.|.|.|PNCT|1506|81|4|PNCT|||156|1.0
1560|нлд|нлд|НЛД|UPPR|1507|82|1|UPPR|||4|1.0
1561|2,08*0,53*0,04=0,347|2,08*0,53*0,04=0,347|2,08*0,53*0,04=0,347|MATH|1508|82|2|MATH|||1|1.0
1562|.|.|.|PNCT|1509|82|3|PNCT|||156|1.0
1563|зад|зад|Зад|NOUN|1510|83|1||||2|1.0
1564|2,08*1,55*0,04=1,013|2,08*1,55*0,04=1,013|2,08*1,55*0,04=1,013|MATH|1511|83|2|MATH|||1|1.0
1565|.|.|.|PNCT|1512|83|3|PNCT|||156|1.0
1566|крыша|крыша|Крыша|NOUN|1513|84|1||||11|1.0
1567|5,3*2*0,027=2,25|5,3*2*0,027=2,25|5,3*2*0,027=2,25|MATH|1514|84|2|MATH|||1|1.0
1568|.|.|.|PNCT|1515|84|3|PNCT|||156|1.0
1569|дно|дно|Дно|NOUN|1516|85|1||||5|1.0
1570|7,3*2*0,027=3,01|7,3*2*0,027=3,01|7,3*2*0,027=3,01|MATH|1517|85|2|MATH|||1|1.0
1571|.|.|.|PNCT|1518|85|3|PNCT|||156|1.0
1572|сумма|сумма|Сумма|NOUN|1519|86|1||||1|1.0
1573|,|,|,|PNCT|1520|86|2|PNCT|||239|1.0
1574|33,725-14,004=19,721|33,725-14,004=19,721|33,725-14,004=19,721|MATH|1521|86|3|MATH|||1|1.0
1575|тот|то|то|ADJF|1522|86|4|BADW|||22|1.0
1576|есть|есть|есть|VERB|1523|86|5|BADW|||34|1.0
1577|всё|всё|всё|PRCL|1524|86|6|BADW|||9|1.0
1578|можно|можно|можно|PRED|1525|86|7|BADW|||24|1.0
1579|удвоить|удвоить|удвоить|INFN|1526|86|8||||1|1.0
1580|а|а|а|CONJ|1527|86|9|BADW|||36|1.0
1581|80п|80 под|80 под|NUSR|1528|86|10|NUSR|55||1|1.0
1582|80|80|80|NUMB|1528|86|10|NUMB|||2|1.0
1583|под|под|под|PREP|1529|86|11|BADW|||17|1.0
1584|угол|углом|углом|NOUN|1530|86|12||||4|1.0
1585|не|не|не|PRCL|1531|86|13||||39|1.0
1586|осилил|осилит|осилит|VERB|1532|86|14||||1|1.0
1587|большинство|большинство|большинство|NOUN|1533|86|15||||2|1.0
1588|пушка|пушек|пушек|NOUN|1534|86|16|SPEC|||7|1.0
1589|бмп|бмп|БМП|ABVR|1535|86|17|SPEC|||2|1.0
1590|этот|это|это|ADJF|1536|86|18|BADW|||50|1.0
1591|против|против|против|ADVB|1537|86|19|BADW|||7|1.0
1592|картон|картона|картона|NOUN|1538|86|20||||1|1.0
1593|на|на|на|PRCL|1539|86|21|BADW|||65|1.0
1594|мрап|мрап|МРАП|ABVR|1540|86|22|SPEC|||6|1.0
1595|поражаемый|поражаемого|поражаемого|PRTF|1541|86|23||||1|1.0
1596|свободно|свободно|свободно|ADVB|1542|86|24|BADW|||2|1.0
1597|12,7с|12,7 стрелковкой|12,7 стрелковкой|NUSR|1543|86|25|NUSR|56||1|1.0
1598|12,7|12,7|12,7|NUSR|1543|86|25|NUSR|||1|1.0
1599|стрелковкой|стрелковкой|стрелковкой|UNKN|1544|86|26|UNKN|||1|1.0
1600|.|.|.|PNCT|1545|86|27|PNCT|||156|1.0
1601|крыша|крыша|Крыша|NOUN|1546|87|1||||11|1.0
1602|и|и|и|PRCL|1547|87|2|BADW|||104|3.0
1603|дно|дно|дно|NOUN|1548|87|3||||5|1.0
1605|по|по|по|PREP|1549|87|4|BADW|||39|1.0
1604|54в|по 54 вытерпит|по 54 вытерпит|NUSR|1549|87|4|NUSR|57||1|1.0
1606|54|54|54|NUMB|1550|87|5|NUMB|||1|1.0
1607|вытерпел|вытерпит|вытерпит|VERB|1551|87|6||||1|1.0
